ch weight age sex region
0000010 11.7922215 3 F 4
0000011  8.6704601 3 F 1
0000010  4.6650579 3 F 2
0000010  8.2478967 3 F 3
0000011  6.2612590 3 F 4
0000011 14.0832223 3 F 1
0000010  4.8778225 3 F 2
0000011 12.0475370 3 F 3
0000011  9.6658822 3 F 4
0000011  5.3004568 3 F 1
0000010  9.7601117 3 F 2
0000011 12.9109948 3 F 3
0000011 15.4815056 3 F 4
0000010  8.8304203 3 F 1
0000011 10.2063613 3 F 2
0000011 10.6072846 3 F 3
0000011  5.8164665 3 F 4
0000010  5.7405289 3 F 1
0000010  8.7038224 3 F 2
0000011 12.2327719 3 F 3
0000011  7.5309337 3 F 4
0000011 12.0482813 3 F 1
0000010  9.9300955 3 F 2
0000010 12.0898686 3 F 3
0000010  7.5664628 3 F 4
0000011  5.8030088 3 F 1
0000011 12.4626157 3 F 2
0000011 11.1159171 3 F 3
0000011  9.4669229 3 F 4
0000010 10.2994293 3 F 1
0000010 11.4377516 3 F 2
0000010  7.3583385 3 F 3
0000011  6.8648643 3 F 4
0000011 16.2151832 3 F 1
0000010 12.8727471 3 F 2
0000011  9.2747053 3 F 3
0000011 14.7523854 3 F 4
0000011  9.9865286 3 F 1
0000010  6.4346441 3 F 2
0000010  7.7258397 3 F 3
0000010 14.8482944 3 F 4
0000011  9.0769053 3 F 1
0000011  8.7237932 3 F 2
0000010 10.1633872 3 F 3
0000011 12.7566301 3 F 4
0000010 10.9347205 3 F 1
0000010  4.8659765 3 F 2
0000011 13.3204578 3 F 3
0000010  6.3540373 3 F 4
0000010 13.8417337 3 F 1
0000010 11.3692915 3 F 2
0000010 13.8540749 3 F 3
0000010  5.3505373 3 F 4
0000011  9.3686268 3 F 1
0000011  5.7405181 3 F 2
0000010  9.4375970 3 F 3
0000010  6.0499911 3 F 4
0000010 14.9035635 3 F 1
0000011 11.3824590 3 F 2
0000011 14.1215676 3 F 3
0000011  9.1451462 3 F 4
0000010  9.8078436 3 F 1
0000011 15.7519958 3 F 2
0000011 10.3113739 3 F 3
0000011  6.7168651 3 F 4
0000010 15.7088343 3 F 1
0000010  6.9519529 3 F 2
0000010  6.2239417 3 F 3
0000010 11.3198238 3 F 4
0000010 12.2576301 3 F 1
0000011  8.6219723 3 F 2
0000010  8.7984180 3 F 3
0000010 11.3650652 3 F 4
0000011 11.5937602 3 F 1
0000010  6.9538541 3 F 2
0000011  6.8041464 3 F 3
0000011 10.9603256 3 F 4
0000011  8.7905905 3 F 1
0000010 13.4602833 3 F 2
0000010  5.7354366 3 F 3
0000010  6.9502206 3 F 4
0000010  9.2241720 3 F 1
0000011  8.1192429 3 F 2
0000010 11.9588786 3 F 3
0000010  9.9332877 3 F 4
0000010 15.3697747 3 F 1
0000010 12.7770546 3 F 2
0000011 11.8045717 3 F 3
0000010  2.6951405 3 F 4
0000011 13.6908087 3 F 1
0000010 13.4063065 3 F 2
0000010  6.1751343 3 F 3
0000010 10.8150547 3 F 4
0000011  5.5168863 3 F 1
0000010  8.8320309 3 F 2
0000010  9.7532269 3 F 3
0000010  8.1850706 3 F 4
0000011 10.6185312 3 F 1
0000011 11.7868325 3 F 2
0000010 12.9485466 3 F 3
0000010  6.4464898 3 F 4
0000011 10.9828940 3 F 1
0000011  7.2120893 3 F 2
0000011 12.9220868 3 F 3
0000011 12.8288054 3 F 4
0000011 14.3274512 3 F 1
0000010  7.6356135 3 F 2
0000010 12.8314055 3 F 3
0000011 10.6013504 3 F 4
0000010 11.0014863 3 F 1
0000010 10.2729137 3 F 2
0000011 11.2634445 3 F 3
0000011 14.9709666 3 F 4
0000010  6.3576972 3 F 1
0000011 11.0960313 3 F 2
0000011 12.9280796 3 F 3
0000011  8.0390949 3 F 4
0000010  9.5582934 3 F 1
0000011 14.2355526 3 F 2
0000011 10.0684525 3 F 3
0000011  4.6605111 3 F 4
0000011 12.6582919 3 F 1
0000010  5.3215313 3 F 2
0000010  4.0583660 3 F 3
0000011 10.9183771 3 F 4
0000011 13.4920643 3 F 1
0000010 11.3351095 3 F 2
0000010  9.1380892 3 F 3
0000011 13.6848046 3 F 4
0000010  5.3089552 3 F 1
0000011  6.6724982 3 F 2
0000011 13.1887855 3 F 3
0000010 10.1965965 3 F 4
0000011  9.9043219 3 F 1
0000011 11.5661886 3 F 2
0000011 15.1164671 3 F 3
0000011  9.8526220 3 F 4
0000011 12.2907744 3 F 1
0000011  5.4249875 3 F 2
0000011 15.9746608 3 F 3
0000011 10.9989904 3 F 4
0000011 14.4314325 3 F 1
0000010 10.3785095 3 F 2
0000011  9.4768655 3 F 3
0000010  8.6451132 3 F 4
0000011 14.4570842 3 F 1
0000011 13.0180594 3 F 2
0000011  8.7095052 3 F 3
0000011 14.0139255 3 F 4
0000011 16.8160398 3 F 1
0000011 13.8203959 3 F 2
0000011 11.6778151 3 F 3
0000010 14.8108331 3 F 4
0000010 13.0884060 3 F 1
0000011  9.0585308 3 F 2
0000010 11.3055849 3 F 3
0000010  8.9174965 3 F 4
0000011  8.4922126 3 F 1
0000011  6.8640101 3 F 2
0000010  8.3196254 3 F 3
0000011 15.4563542 3 F 4
0000010  7.7435001 3 F 1
0000011  7.7303980 3 F 2
0000010  7.0156121 3 F 3
0000011 10.2403700 3 F 4
0000010  6.8019837 3 F 1
0000011 17.1034560 3 F 2
0000011 11.3482143 3 F 3
0000010 10.4945553 3 F 4
0000011 15.3183769 3 F 1
0000011  7.3997547 3 F 2
0000011 11.2925667 3 F 3
0000010 12.9597552 3 F 4
0000011 11.5643347 3 F 1
0000011 10.0868774 3 F 2
0000011  9.1123249 3 F 3
0000010 11.5189668 3 F 4
0000011 10.6511120 3 F 1
0000011  7.5961705 3 F 2
0000011 11.0542558 3 F 3
0000011  8.6857665 3 F 4
0000010  9.9818373 3 F 1
0000011  9.2421518 3 F 2
0000010 10.0838738 3 F 3
0000011  9.7881352 3 F 4
0000010 11.2578653 3 F 1
0000010  9.0079416 3 F 2
0000010 11.2538258 3 F 3
0000010  7.9451167 3 F 4
0000011  6.4533063 3 F 1
0000011  7.3687979 3 F 2
0000011 10.3470357 3 F 3
0000010  7.2933431 3 F 4
0000011 10.0471700 3 F 1
0000011 12.0616174 3 F 2
0000011  7.9264439 3 F 3
0000011 10.7675036 3 F 4
0000011  4.0430544 3 F 1
0000010 11.3302913 3 F 2
0000011  7.7345519 3 F 3
0000010  8.4749198 3 F 4
0000011  9.8446381 3 F 1
0000011 10.3154176 3 F 2
0000011 10.4928749 3 F 3
0000010 11.1188997 3 F 4
0000010  7.2687884 3 F 1
0000011 10.1809891 3 F 2
0000010  6.0786031 3 F 3
0000010  8.9215525 3 F 4
0000011  7.1935582 3 F 1
0000011  9.3468356 3 F 2
0000011  5.2616879 3 F 3
0000010  6.5934215 3 F 4
0000010 11.5902826 3 F 1
0000011 13.1580950 3 F 2
0000010 13.2794931 3 F 3
0000011 13.5784631 3 F 4
0000011 10.7895754 3 F 1
0000011 12.5577192 3 F 2
0000011 13.4025304 3 F 3
0000011 17.0198096 3 F 4
0000011 11.8349933 3 F 1
0000011  7.7597378 3 F 2
0000010 16.5558890 3 F 3
0000011  7.5843654 3 F 4
0000010  7.1787333 3 F 1
0000011  7.0202630 3 F 2
0000011  9.8535006 3 F 3
0000010  9.7461721 3 F 4
0000011 14.2385259 3 F 1
0000011 12.6433413 3 F 2
0000011 13.3829305 3 F 3
0000011  5.3507911 3 F 4
0000010 12.8942706 3 F 1
0000010  6.3611615 3 F 2
0000011  3.5619536 3 F 3
0000011 10.3767840 3 F 4
0000011  7.8493855 3 F 1
0000010 10.4532782 3 F 2
0000011 15.8909675 3 F 3
0000011 10.6936409 3 F 4
0000011 15.4029609 3 F 1
0000010  9.3551061 3 F 2
0000011 10.0197246 3 F 3
0000011  6.7185298 3 F 4
0000010  9.8859980 3 F 1
0000011  9.4956342 3 F 2
0000010 10.2636242 3 F 3
0000011 11.2751739 3 F 4
0000011  8.4586518 3 F 1
0000011  9.2206131 3 F 2
0000010  8.8307927 3 F 3
0000011 12.7128040 3 F 4
0000010  9.1619656 3 F 1
0000011 12.1796993 3 F 2
0000011  9.4289178 3 F 3
0000011  9.2177445 3 F 4
0000010 10.1302566 3 F 1
0000011 10.0487164 3 F 2
0000011  8.7446677 3 F 3
0000011  8.5000047 3 F 4
0000011 12.4425321 3 F 1
0000010  6.3331175 3 F 2
0000010  7.0570546 3 F 3
0000011  7.0401255 3 F 4
0000010 14.2850713 3 F 1
0000010 15.5966472 3 F 2
0000010  7.7320355 3 F 3
0000010 17.5412496 3 F 4
0000010  9.6743974 3 F 1
0000010 12.6665373 3 F 2
0000011 12.3593892 3 F 3
0000010  7.0118091 3 F 4
0000010  9.8856043 3 F 1
0000010 12.0404892 3 F 2
0000011 11.9266889 3 F 3
0000010  9.6272874 3 F 4
0000011  8.7109316 3 F 1
0000010  2.5670212 3 F 2
0000011 10.2925423 3 F 3
0000010 11.7073510 3 F 4
0000011  9.9042057 3 F 1
0000011  9.2337950 3 F 2
0000011  7.0756595 3 F 3
0000011  9.6512091 3 F 4
0000010 12.7343175 3 F 1
0000011 12.2971453 3 F 2
0000010 15.0245327 3 F 3
0000010 11.0903103 3 F 4
0000010  8.2286982 3 F 1
0000010  9.6868548 3 F 2
0000011 11.5050452 3 F 3
0000010 11.9090928 3 F 4
0000010  7.4657639 3 F 1
0000010 11.6209917 3 F 2
0000011  8.0135212 3 F 3
0000011 12.2605605 3 F 4
0000010  9.0248830 3 F 1
0000011 13.2350174 3 F 2
0000011 11.7712213 3 F 3
0000011 14.6256678 3 F 4
0000011  8.1169168 3 F 1
0000011  9.3711679 3 F 2
0000010 14.5187985 3 F 3
0000011  5.6940225 3 F 4
0000011  6.5653955 3 F 1
0000011  6.5951052 3 F 2
0000011  6.8402173 3 F 3
0000010  9.8851951 3 F 4
0000010 13.6106061 3 F 1
0000011  7.4572550 3 F 2
0000011  7.0662561 3 F 3
0000010 21.1300665 3 F 4
0000011 11.7045591 3 F 1
0000010  6.6744381 3 F 2
0000011 10.3472480 3 F 3
0000010 10.3945671 3 F 4
0000011  9.7509039 3 F 1
0000010  7.5550569 3 F 2
0000011  8.7937114 3 F 3
0000010 10.4202346 3 F 4
0000010  8.4520885 3 F 1
0000011  9.1466716 3 F 2
0000011  8.1590435 3 F 3
0000010 11.5914680 3 F 4
0000011  9.6078982 3 F 1
0000011 11.2445344 3 F 2
0000011 11.0699957 3 F 3
0000011  9.0184025 3 F 4
0000010  8.0754531 3 F 1
0000011  8.3600975 3 F 2
0000010  6.1205569 3 F 3
0000010  8.0424275 3 F 4
0000011  8.4507375 3 F 1
0000010  8.8329041 3 F 2
0000011 12.6450112 3 F 3
0000011 12.3110405 3 F 4
0000011 10.0975089 3 F 1
0000011  9.0710741 3 F 2
0000011  6.9714267 3 F 3
0000011 13.0605643 3 F 4
0000010 10.5300970 3 F 1
0000010 10.0225469 3 F 2
0000010 11.9541705 3 F 3
0000011 10.5969800 3 F 4
0000011  9.7919038 3 F 1
0000011 15.0290250 3 F 2
0000011  9.8123396 3 F 3
0000010  1.6536194 3 F 4
0000010  8.5140932 3 F 1
0000011 12.5694410 3 F 2
0000011 11.2812447 3 F 3
0000010 13.9818478 3 F 4
0000011 14.3149628 3 F 1
0000011  7.3227376 3 F 2
0000010  8.7068923 3 F 3
0000010  5.7164274 3 F 4
0000010  7.2585197 3 F 1
0000011  9.0940579 3 F 2
0000011 13.3575501 3 F 3
0000011 12.2363492 3 F 4
0000011 10.4649631 3 F 1
0000010  9.9973044 3 F 2
0000011 12.0444267 3 F 3
0000011  4.7638731 3 F 4
0000011 13.8617919 3 F 1
0000010  9.9449366 3 F 2
0000011  7.3698870 3 F 3
0000011  9.9254227 3 F 4
0000010 10.1379878 3 F 1
0000011 13.2254291 3 F 2
0000010  8.9291996 3 F 3
0000011 17.3127858 3 F 4
0000011 11.9128566 3 F 1
0000010 16.1258973 3 F 2
0000010 10.4365599 3 F 3
0000010 15.2090596 3 F 4
0000011 13.1885839 3 F 1
0000011 12.0453467 3 F 2
0000011 10.6474210 3 F 3
0000010 11.5428667 3 F 4
0000010  9.3141040 3 F 1
0000011  9.5370402 3 F 2
0000010  8.0095054 3 F 3
0000011 13.7053780 3 F 4
0000010  6.7021475 3 F 1
0000011  9.4135280 3 F 2
0000011  5.3525793 3 F 3
0000010  6.4515640 3 F 4
0000011 11.6706815 3 F 1
0000010  9.7754855 3 F 2
0000010 14.3925498 3 F 3
0000010 12.7766093 3 F 4
0000011  8.5938314 3 F 1
0000011  7.1981278 3 F 2
0000010  8.3802509 3 F 3
0000010  8.8685753 3 F 4
0000010  8.5373468 3 F 1
0000011 14.9750042 3 F 2
0000011  4.4649941 3 F 3
0000010 12.1321943 3 F 4
0000011 15.5335507 3 F 1
0000011  9.2170227 3 F 2
0000010  6.5790216 3 F 3
0000010 11.8899005 3 F 4
0000010 13.0827503 3 F 1
0000011 10.3006180 3 F 2
0000011 11.8567387 3 F 3
0000011 10.1720729 3 F 4
0000010 10.4621167 3 F 1
0000010  7.4027219 3 F 2
0000011  9.4176114 3 F 3
0000011 12.2499965 3 F 4
0000011  9.9223597 3 F 1
0000010  6.8382642 3 F 2
0000011 11.7852768 3 F 3
0000011 10.4769851 3 F 4
0000011 10.1873572 3 F 1
0000010  7.5012161 3 F 2
0000011 10.1958135 3 F 3
0000011  9.2265719 3 F 4
0000010  7.5897660 3 F 1
0000011 13.9173113 3 F 2
0000011 10.4952108 3 F 3
0000010 16.1843491 3 F 4
0000011  9.0879207 3 F 1
0000010 10.4195271 3 F 2
0000010 14.4117090 3 F 3
0000011 10.3722776 3 F 4
0000010 10.5234069 3 F 1
0000011  4.1472380 3 F 2
0000011  8.5920927 3 F 3
0000010  5.4927996 3 F 4
0000011  8.7878412 3 F 1
0000011 10.6704917 3 F 2
0000011 12.5605646 3 F 3
0000010 16.0559513 3 F 4
0000010 12.6408290 3 F 1
0000010  7.7606147 3 F 2
0000010  3.0269050 3 F 3
0000010 13.9901240 3 F 4
0000011  9.7035721 3 F 1
0000010 11.2841638 3 F 2
0000010  6.4696284 3 F 3
0000011  9.9889628 3 F 4
0000011  8.6803706 3 F 1
0000010  6.4012308 3 F 2
0000010  9.5915995 3 F 3
0000011 12.2975629 3 F 4
0000010  7.9247882 3 F 1
0000010 10.3300960 3 F 2
0000011  9.1583586 3 F 3
0000011 10.3326111 3 F 4
0000010 13.6024392 3 F 1
0000011  7.6869281 3 F 2
0000010  8.6810346 3 F 3
0000010  7.4822418 3 F 4
0000010  5.8211009 3 F 1
0000011  9.8438886 3 F 2
0000011  4.3366098 3 F 3
0000010  3.2914526 3 F 4
0000010  9.9260825 3 F 1
0000011 11.2210522 3 F 2
0000011  7.3233619 3 F 3
0000011  9.8575753 3 F 4
0000011  8.1599000 3 F 1
0000010 15.7511432 3 F 2
0000011 12.6465497 3 F 3
0000011 11.7116962 3 F 4
0000011 11.4097581 3 F 1
0000011  9.7634439 3 F 2
0000011  3.2405009 3 F 3
0000010 11.6173026 3 F 4
0000011 12.5353191 3 F 1
0000011 10.7019258 3 F 2
0000010 10.5739020 3 F 3
0000010  5.2644667 3 F 4
0000011 13.8959583 3 F 1
0000011  4.9698148 3 F 2
0000010  3.6697270 3 F 3
0000011 15.9379721 3 F 4
0000011 11.1286565 3 F 1
0000011  9.4598769 3 F 2
0000011  7.4487588 3 F 3
0000011 10.0770899 3 F 4
0000011 13.5944775 3 F 1
0000010 12.0419744 3 F 2
0000010  6.6617385 3 F 3
0000011 11.1565563 3 F 4
0000011 15.4433708 3 F 1
0000011 12.5963653 3 F 2
0000010  5.0486974 3 F 3
0000010 10.7000841 3 F 4
0000010  8.1552036 3 F 1
0000011  7.9417081 3 F 2
0000010 11.1196431 3 F 3
0000011 13.8016260 3 F 4
0000010 10.7188386 3 F 1
0000011 13.5194325 3 F 2
0000010 16.9120023 3 F 3
0000010 12.3828726 3 F 4
0000011 13.2265544 3 F 1
0000011  9.0240674 3 F 2
0000010  9.5089398 3 F 3
0000011  8.1609618 3 F 4
0000011  7.5777956 3 F 1
0000011 13.7434657 3 F 2
0000011 11.8292677 3 F 3
0000010  4.7288761 3 F 4
0000011 11.6886041 3 F 1
0000011 15.1710763 3 F 2
0000011 11.0119765 3 F 3
0000011  4.4258338 3 F 4
0000011  7.3611683 3 F 1
0000011  2.6305684 3 F 2
0000011 10.7086164 3 F 3
0000011  8.5938982 3 F 4
0000010  9.4827307 3 F 1
0000010 14.7780138 3 F 2
0000011 10.5229167 3 F 3
0000011 13.6518485 3 F 4
0000010 14.3723922 3 F 1
0000011  2.3619327 3 F 2
0000010 11.0098750 3 F 3
0000011  7.3218953 3 F 4
0000010  9.1862016 3 F 1
0000010  7.6295145 3 F 2
0000011 10.0582928 3 F 3
0000010  5.7355942 3 F 4
0000010  4.6623369 3 F 1
0000010  3.7210943 3 F 2
0000010  8.2317938 3 F 3
0000011 13.3206702 3 F 4
0000011  1.3702491 3 F 1
0000010 10.5971493 3 F 2
0000010 12.5016737 3 F 3
0000011  5.6947921 3 F 4
0000010  8.7049910 3 F 1
0000010 11.1763273 3 F 2
0000011 11.2754803 3 F 3
0000010 11.7983123 3 F 4
0000010  9.1108050 3 F 1
0000010 11.0486325 3 F 2
0000011 14.7433920 3 F 3
0000010 10.2971929 3 F 4
0000010 11.3693798 3 F 1
0000011 13.5445238 3 F 2
0000010 12.1008964 3 F 3
0000011 10.8700498 3 F 4
0000011  7.9414099 3 F 1
0000010 14.6442237 3 F 2
0000010 11.8276360 3 F 3
0000011 11.5448267 3 F 4
0000011 10.4801696 3 F 1
0000010  6.3395865 3 F 2
0000010 15.3212886 3 F 3
0000010 13.5363491 3 F 4
0000010 11.0836797 3 F 1
0000010 10.6019669 3 F 2
0000010 12.5488257 3 F 3
0000010  4.9552717 3 F 4
0000010  9.6698341 3 F 1
0000011  5.5081605 3 F 2
0000010  6.2175571 3 F 3
0000011  9.9313613 3 F 4
0000011 14.9481084 3 F 1
0000010  8.5570499 3 F 2
0000011 13.5446259 3 F 3
0000011  8.2031132 3 F 4
0000011 15.3399774 3 F 1
0000011  7.4014775 3 F 2
0000010  4.5432924 3 F 3
0000010  8.7279924 3 F 4
0000011  9.8949617 3 F 1
0000011  9.1654072 3 F 2
0000010  8.2013401 3 F 3
0000011  7.2462939 3 F 4
0000010 11.3218886 3 F 1
0000010 15.7194447 3 F 2
0000011  9.6697951 3 F 3
0000010  9.1973355 3 F 4
0000010 12.1044805 3 F 1
0000011 13.8654171 3 F 2
0000010 13.0081310 3 F 3
0000011  8.7084229 3 F 4
0000010 10.5117802 3 F 1
0000010 12.3887570 3 F 2
0000011  9.7807072 3 F 3
0000010 12.1544040 3 F 4
0000011  8.6663621 3 F 1
0000011 11.3858478 3 F 2
0000010 10.2798221 3 F 3
0000010 10.6525821 3 F 4
0000010  9.4862855 3 F 1
0000010 10.8472311 3 F 2
0000011  8.8589173 3 F 3
0000010  8.9816065 3 F 4
0000010 13.1614602 3 F 1
0000010 10.7189812 3 F 2
0000011  5.2532329 3 F 3
0000010  6.9318502 3 F 4
0000010 11.4901762 3 F 1
0000011  8.0974250 3 F 2
0000010 10.0491984 3 F 3
0000011  7.9015055 3 F 4
0000010 16.3159916 3 F 1
0000011 15.5565848 3 F 2
0000011  7.1446862 3 F 3
0000011  9.4687203 3 F 4
0000011  7.4558564 3 F 1
0000011 11.3848667 3 F 2
0000011  8.4476694 3 F 3
0000011 13.3874100 3 F 4
0000010  9.9387161 3 F 1
0000011 11.9450828 3 F 2
0000011  8.8590887 3 F 3
0000010  9.7466794 3 F 4
0000011  5.2555365 3 F 1
0000010  6.1753670 3 F 2
0000010  6.2556077 3 F 3
0000011  8.9696101 3 F 4
0000011 12.7191282 3 F 1
0000011 11.3948733 3 F 2
0000011 14.6124670 3 F 3
0000010  7.8630447 3 F 4
0000011 11.5356927 3 F 1
0000010 13.9209202 3 F 2
0000011  6.4842080 3 F 3
0000011  9.5101652 3 F 4
0000011  8.7989874 3 F 1
0000010  8.2002974 3 F 2
0000010 11.4636991 3 F 3
0000010 13.4974076 3 F 4
0000011 12.0917888 3 F 1
0000011 10.8511203 3 F 2
0000010 15.1735330 3 F 3
0000011 17.1348200 3 F 4
0000010  9.9376905 3 F 1
0000011 10.5559786 3 F 2
0000011 12.8058707 3 F 3
0000011 13.9173344 3 F 4
0000011 10.3384347 3 F 1
0000010 14.7407891 3 F 2
0000011 12.6172894 3 F 3
0000010  9.0024399 3 F 4
0000011 14.3517336 3 F 1
0000011  8.7281434 3 F 2
0000010 10.6318227 3 F 3
0000010  9.8252535 3 F 4
0000011  6.8996763 3 F 1
0000010 10.0835522 3 F 2
0000010  8.0179905 3 F 3
0000010  9.2704921 3 F 4
0000010  8.8146438 3 F 1
0000011 11.8573363 3 F 2
0000010  9.4788305 3 F 3
0000011  7.4882802 3 F 4
0000011 12.6717523 3 F 1
0000010 10.4367466 3 F 2
0000010  6.6527976 3 F 3
0000011 15.8018752 3 F 4
0000010  9.2116318 3 F 1
0000010 14.2474868 3 F 2
0000011 10.1053349 3 F 3
0000010 11.4492721 3 F 4
0000011 12.8192641 3 F 1
0000011 14.8822598 3 F 2
0000011 10.0664466 3 F 3
0000011 12.2609114 3 F 4
0000010 11.5038284 3 F 1
0000010  8.7546149 3 F 2
0000011  7.2256492 3 F 3
0000011 13.2602593 3 F 4
0000010  7.9450317 3 F 1
0000010 11.4756742 3 F 2
0000010  9.6496221 3 F 3
0000011 16.8575272 3 F 4
0000011  7.9125951 3 F 1
0000011  8.3423526 3 F 2
0000010 11.9674913 3 F 3
0000010  9.0771838 3 F 4
0000011  8.1587900 3 F 1
0000011  8.8249151 3 F 2
0000010 10.2031328 3 F 3
0000010 13.1804651 3 F 4
0000011  9.2201210 3 F 1
0000010  8.4621206 3 F 2
0000010 11.1778030 3 F 3
0000011 10.7185342 3 F 4
0000010  3.4661458 3 F 1
0000011  9.9470740 3 F 2
0000011  7.9483095 3 F 3
0000011  7.0951282 3 F 4
0000011  4.9817945 3 F 1
0000011 10.7100117 3 F 2
0000010  9.9434783 3 F 3
0000011  1.3966732 3 F 4
0000011 12.5360632 3 F 1
0000011  9.9257970 3 F 2
0000011 15.3865300 3 F 3
0000011  9.0958727 3 F 4
0000010 12.9764314 3 F 1
0000010 12.2460044 3 F 2
0000011  7.9207097 3 F 3
0000010  3.8671617 3 F 4
0000011 12.8898009 3 F 1
0000010 11.9558597 3 F 2
0000010  5.6324110 3 F 3
0000010 12.5890980 3 F 4
0000010 14.3691141 3 F 1
0000011  9.6946168 3 F 2
0000011  3.8267014 3 F 3
0000011 13.8824384 3 F 4
0000011  9.2941874 3 F 1
0000010  9.5359095 3 F 2
0000011 10.6981176 3 F 3
0000010 10.9045359 3 F 4
0000011  3.0765217 3 F 1
0000010  9.6859008 3 F 2
0000011 10.9579283 3 F 3
0000011  6.0668238 3 F 4
0000010  5.6651713 3 F 1
0000011  8.8562526 3 F 2
0000011 10.0366430 3 F 3
0000010 10.4520817 3 F 4
0000011 12.1775258 3 F 1
0000011  8.3370250 3 F 2
0000011 13.3171439 3 F 3
0000011  9.5864287 3 F 4
0000011  9.5645494 3 F 1
0000010  7.6711069 3 F 2
0000011 14.2936939 3 F 3
0000011 14.1901142 3 F 4
0000010  8.5614354 3 F 1
0000011  7.3037746 3 F 2
0000011 10.9914825 3 F 3
0000011  6.5027329 3 F 4
0000011  2.2584134 3 F 1
0000010  8.4973584 3 F 2
0000010  9.2337175 3 F 3
0000011  9.9306783 3 F 4
0000011  5.1979249 3 F 1
0000010  6.3709077 3 F 2
0000010  7.2956776 3 F 3
0000011  6.6505336 3 F 4
0000010  7.2623516 3 F 1
0000011 12.7420617 3 F 2
0000011 10.0944332 3 F 3
0000011  9.1187938 3 F 4
0000010 10.8094868 3 F 1
0000011 15.6687829 3 F 2
0000011  7.2668404 3 F 3
0000010  7.9869812 3 F 4
0000011 10.0408331 3 F 1
0000011 13.7387634 3 F 2
0000011 10.3615011 3 F 3
0000011 15.8478763 3 F 4
